,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_fix,gender_encoded,relevent_experience_encoded,enrolled_university_encoded,education_level_encoded,major_discipline_encoded,experience_encoded,company_size_encoded,company_type_encoded,last_new_job_encoded
171,5216,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,3,No information,Other,never,9,1,21,3,1,0,0,5,3,8,3,0
172,24039,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,8,0,21,1,0,3,0,5,15,5,5,2
173,21884,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,42,0,103,1,0,3,2,5,16,4,5,5
174,4198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,42,0,103,1,0,3,0,5,4,5,5,2
175,2327,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,42,1,21,3,0,3,0,5,17,2,5,1
176,15976,city_103,0.92,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,36,1,103,3,1,0,0,5,5,0,5,1
177,16337,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,3,No information,Other,never,94,1,21,0,1,0,2,5,3,8,3,0
178,10476,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,184,0,103,1,0,3,0,5,21,4,1,2
179,5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,No information,Other,1,62,0,104,1,0,3,3,2,21,8,3,1
180,15224,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,28,0,103,3,0,3,0,5,5,4,5,1
181,13703,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,166,0,104,1,0,3,0,5,14,7,5,4
182,769,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,34,0,103,1,0,3,0,5,21,2,5,1
183,29021,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,21,0,97,1,0,3,0,5,5,4,5,1
184,28774,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,6,0,173,1,0,3,0,5,16,1,5,2
185,616,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,4,16,0,103,1,0,3,2,5,13,1,5,4
186,25384,city_19,0.682,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,2,140,0,19,3,0,3,0,5,12,7,5,2
187,32610,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Public Sector,1,45,0,103,1,0,3,0,5,9,5,4,1
188,32742,city_28,0.9390000000000001,Male,No relevent experience,Full time course,High School,Other,2,No information,Other,never,52,0,28,1,1,0,1,4,2,8,3,0
189,15617,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,10/49,Pvt Ltd,2,50,0,40,1,0,3,0,2,11,0,5,2
190,799,city_104,0.924,Prefer not to say,No relevent experience,Full time course,High School,Other,5,No information,Other,never,58,0,104,3,1,0,1,4,5,8,3,0
191,9387,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,Other,6,<10,Funded Startup,2,20,0,73,1,0,3,1,4,6,7,1,2
192,17811,city_64,0.6659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,3,258,1,64,1,0,0,0,5,14,3,5,3
193,24682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,No information,Other,4,178,1,103,1,0,3,0,0,14,8,3,4
194,8215,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,3,20,0,71,1,0,3,0,5,14,4,5,3
195,28767,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,30,1,160,1,0,3,0,5,21,8,3,5
196,17220,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,270,1,21,1,0,3,0,5,7,3,5,3
197,31593,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,114,0,67,1,0,3,2,5,10,1,5,4
198,1980,city_21,0.624,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,92,0,21,3,0,0,0,5,0,7,5,1
199,10179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,14,0,103,1,0,3,0,5,21,5,1,5
200,24279,city_158,0.7659999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,18,0,158,3,0,3,0,5,3,4,0,1
201,17704,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,3,No information,Other,never,90,0,103,1,1,3,1,4,3,8,3,0
202,2338,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,Other,6,10000+,Pvt Ltd,1,3,0,61,1,0,3,1,4,6,3,5,1
203,14496,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,109,0,114,1,0,3,2,5,21,3,5,5
204,8049,city_65,0.802,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,102,0,65,3,0,3,2,5,21,4,5,1
205,22595,city_100,0.887,Male,Has relevent experience,no_enrollment,Primary School,Other,4,10/49,Pvt Ltd,1,14,0,100,1,0,3,4,4,4,0,5,1
206,32743,city_116,0.743,Male,No relevent experience,Full time course,High School,Other,2,No information,Other,never,54,0,116,1,1,0,1,4,2,8,3,0
207,277,city_84,0.698,Male,Has relevent experience,Full time course,Masters,STEM,7,No information,Other,1,45,1,84,1,0,0,2,5,7,8,3,1
208,6500,city_152,0.698,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,5,<10,Public Sector,1,108,0,152,3,1,0,0,5,5,7,4,1
209,31884,city_67,0.855,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,88,1,67,3,0,3,2,5,9,1,5,5
210,8524,city_83,0.9229999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Funded Startup,1,51,0,83,3,0,3,0,5,20,1,1,1
211,23828,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,3,No information,Other,1,21,0,67,0,1,0,0,5,3,8,3,1
212,7746,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Other,2,20,0,21,3,0,3,2,5,7,4,3,2
213,29302,city_73,0.754,Male,No relevent experience,no_enrollment,Masters,STEM,10,No information,Other,1,157,0,73,1,1,3,2,5,10,8,3,1
214,20668,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,25,0,21,1,0,3,0,5,11,1,5,5
215,24820,city_142,0.727,Male,Has relevent experience,Full time course,Masters,STEM,5,<10,Pvt Ltd,1,25,0,142,1,0,0,2,5,5,7,5,1
216,20341,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,47,0,103,1,0,3,2,5,3,3,5,1
217,27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,45,1,104,1,1,0,2,5,9,1,4,1
218,27433,city_23,0.899,Male,No relevent experience,Part time course,High School,Other,4,No information,Other,1,14,0,23,1,1,2,1,4,4,8,3,1
219,1017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,156,1,103,1,0,3,0,5,5,0,5,4
220,13971,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,42,0,160,1,0,3,0,5,6,4,4,2
221,27232,city_159,0.843,Male,Has relevent experience,Full time course,High School,Other,4,No information,Other,2,144,0,159,1,0,0,1,4,4,8,3,2
222,15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,10000+,Pvt Ltd,4,61,0,16,1,0,0,0,5,17,3,5,4
223,20101,city_102,0.804,Prefer not to say,No relevent experience,Full time course,Primary School,Other,7,No information,Other,never,94,0,102,3,1,0,4,4,7,8,3,0
224,21814,city_100,0.887,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Other,1,23,0,100,3,0,3,0,5,10,6,3,1
225,18365,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,4,108,0,103,1,0,3,3,5,15,4,1,4
226,19376,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,31,0,21,1,0,0,0,5,8,1,5,1
227,4980,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,123,0,114,1,0,3,2,5,9,4,5,2
228,10392,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Other,>4,53,0,103,1,0,3,0,5,15,6,3,5
229,12327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,18,0,103,1,0,3,0,5,21,8,3,5
230,17145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,55,0,103,1,0,3,0,5,21,4,5,5
231,2180,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0,21,1,0,3,0,5,2,4,5,1
232,17205,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,never,24,0,114,0,0,3,2,5,21,8,3,0
233,3849,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,16,0,103,0,0,3,2,5,8,4,5,1
234,1635,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,15,0,103,1,0,3,2,5,21,3,5,1
235,29744,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,59,0,105,1,0,3,2,5,4,7,5,1
236,22172,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12,0,61,1,0,3,0,5,21,2,5,5
237,17798,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,1,82,0,23,1,0,2,0,5,16,3,5,1
238,16378,city_138,0.836,Male,Has relevent experience,Full time course,High School,Other,5,10000+,Pvt Ltd,1,58,0,138,1,0,0,1,4,5,3,5,1
239,17032,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,3,No information,Other,2,12,0,103,1,1,3,1,4,3,8,3,2
240,29164,city_103,0.92,Male,Has relevent experience,Part time course,Masters,Business Degree,11,10000+,Public Sector,3,60,0,103,1,0,2,2,1,11,3,4,3
241,21776,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,72,0,114,1,0,3,0,5,21,1,5,5
242,16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,0,103,1,0,3,0,5,21,3,5,5
243,13634,city_91,0.691,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,86,0,91,1,1,3,2,5,10,3,5,2
244,22414,city_21,0.624,Prefer not to say,No relevent experience,no_enrollment,High School,Other,<1,No information,Other,1,2,0,21,3,1,3,1,4,0,8,3,1
245,33277,city_11,0.55,Prefer not to say,No relevent experience,no_enrollment,Masters,STEM,<1,No information,Other,1,12,1,11,3,1,3,2,5,0,8,3,1
246,14456,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,33,1,21,0,0,0,0,5,0,4,5,1
247,15181,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,18,0,41,1,0,3,0,5,7,1,5,4
248,18483,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,No information,Other,1,18,0,23,1,0,3,0,5,12,8,3,1
249,25412,city_103,0.92,Male,No relevent experience,Full time course,High School,Other,6,No information,Other,1,196,0,103,1,1,0,1,4,6,8,3,1
250,23315,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,1,500-999,Public Sector,never,95,1,103,0,1,3,0,2,1,5,4,0
251,7549,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,14,0,103,1,0,3,0,5,8,2,5,5
252,24144,city_28,0.9390000000000001,Male,Has relevent experience,Part time course,High School,Other,3,5000-9999,Pvt Ltd,>4,166,0,28,1,0,2,1,4,3,6,5,5
253,17318,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Other,8,No information,Other,1,65,0,16,1,0,3,1,4,8,8,3,1
254,28502,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,51,1,13,1,1,3,0,5,12,4,5,1
255,4656,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,Other,6,No information,Pvt Ltd,never,28,0,114,1,1,3,1,4,6,8,5,0
256,23593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,54,0,103,1,0,3,0,5,21,3,5,0
257,28163,city_65,0.802,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,16,5000-9999,Pvt Ltd,1,21,0,65,3,0,0,0,5,16,6,5,1
258,13501,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,>4,11,0,90,2,0,3,0,5,7,2,4,5
259,1014,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,No information,Other,4,166,0,116,1,0,3,0,2,7,8,3,4
260,21006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,84,0,103,1,0,3,2,5,17,1,5,2
261,12263,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,No information,Other,>4,2,0,16,1,0,3,0,2,3,8,3,5
262,24084,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,23,0,21,3,0,3,2,5,8,5,5,1
263,17552,city_105,0.794,Prefer not to say,Has relevent experience,Full time course,Graduate,Other,<1,No information,Other,1,18,0,105,3,0,0,0,4,0,8,3,1
264,8789,city_103,0.92,Prefer not to say,No relevent experience,Full time course,Masters,STEM,>20,100-500,NGO,2,48,0,103,3,1,0,2,5,21,1,2,2
265,24439,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,No information,Other,>4,5,0,97,1,1,3,2,2,21,8,3,5
266,32154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,14,0,103,1,0,3,0,2,21,1,5,5
267,7928,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,17,No information,Other,>4,24,0,97,1,0,3,2,5,17,8,3,5
268,15035,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,66,0,57,1,0,3,0,5,9,7,5,1
269,23966,city_67,0.855,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,17,0,67,3,0,3,2,5,21,3,5,1
270,24656,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,26,0,160,1,0,0,0,5,3,3,5,1
271,198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,66,0,16,1,0,3,2,5,21,5,5,5
272,11993,city_20,0.7959999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,54,0,20,3,0,3,0,5,8,3,5,2
273,12410,city_159,0.843,Other,No relevent experience,Full time course,High School,Other,1,No information,Other,never,6,0,159,2,1,0,1,4,1,8,3,0
274,250,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,146,0,73,1,0,3,2,5,8,4,5,1
275,11286,city_103,0.92,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,1,No information,Other,1,20,1,103,3,1,0,0,5,1,8,3,1
276,26624,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,3,202,0,16,1,0,3,0,5,16,0,5,3
277,10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44,1,16,0,0,0,2,5,12,1,5,1
278,21179,city_162,0.767,Male,No relevent experience,no_enrollment,Graduate,STEM,10,No information,Other,never,52,0,162,1,1,3,0,5,10,8,3,0
279,21248,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,15,1,21,3,0,3,0,5,18,3,5,5
280,5128,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Other,<1,No information,Other,never,25,0,103,1,1,3,4,4,0,8,3,0
281,32901,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,6,0,90,1,0,0,2,5,18,4,5,5
282,13254,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,4,0,16,1,0,3,0,5,15,4,5,1
283,22248,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,3,14,1,103,0,0,2,0,5,16,1,3,3
284,10867,city_114,0.9259999999999999,Prefer not to say,No relevent experience,no_enrollment,High School,Other,2,No information,Other,never,60,0,114,3,1,3,1,4,2,8,3,0
285,7506,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Other,>20,100-500,Pvt Ltd,>4,18,0,103,1,0,3,1,4,21,1,5,5
286,20317,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,47,0,75,1,0,3,0,5,9,4,5,3
287,26733,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,10,0,103,1,0,3,0,5,15,1,5,4
288,28250,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Other,6,10000+,Pvt Ltd,1,4,0,103,1,0,3,1,4,6,3,5,1
289,13803,city_73,0.754,Male,Has relevent experience,Full time course,High School,Other,6,50-99,Pvt Ltd,3,5,0,73,1,0,0,1,4,6,4,5,3
290,14214,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12,0,103,1,0,3,0,5,18,3,5,2
291,26141,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,100,0,160,0,0,3,0,5,10,1,5,5
292,7193,city_103,0.92,Male,No relevent experience,Full time course,High School,Other,5,10000+,Pvt Ltd,1,55,0,103,1,1,0,1,4,5,3,5,1
293,17792,city_14,0.698,Male,No relevent experience,no_enrollment,Primary School,Other,7,No information,Other,never,85,0,14,1,1,3,4,4,7,8,3,0
294,33013,city_102,0.804,Male,No relevent experience,Full time course,High School,Other,6,10/49,Early Stage Startup,1,43,0,102,1,1,0,1,4,6,0,0,1
295,28527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,46,0,103,1,0,3,0,5,13,3,5,1
296,26119,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,23,0,71,1,0,3,0,5,13,1,5,1
297,5500,city_83,0.9229999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,No information,Other,>4,15,0,83,3,0,3,0,5,5,8,3,5
298,31880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,No information,Other,4,9,1,103,1,0,3,0,5,19,8,3,4
299,8285,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,18,No information,Other,4,111,0,71,1,0,3,2,5,18,8,3,4
300,32161,city_91,0.691,Male,No relevent experience,no_enrollment,Primary School,Other,13,No information,Pvt Ltd,never,254,0,91,1,1,3,4,4,13,8,5,0
301,25696,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,18,0,114,1,0,3,0,5,11,1,5,1
302,22093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,57,0,103,1,0,3,0,5,21,1,5,1
303,21061,city_100,0.887,Prefer not to say,No relevent experience,no_enrollment,Graduate,Other,<1,No information,Other,never,56,1,100,3,1,3,0,4,0,8,3,0
304,13533,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,Other,7,10/49,Pvt Ltd,4,80,1,97,1,0,3,0,4,7,0,5,4
305,9550,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,8,No information,Other,1,21,0,74,1,0,0,0,5,8,8,3,1
306,24994,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,No information,Other,1,24,0,114,1,0,3,0,5,17,8,3,1
307,11518,city_21,0.624,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,27,0,21,3,0,0,0,5,3,4,0,1
308,17660,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,16,<10,Pvt Ltd,never,132,0,36,1,0,2,0,5,16,7,5,0
309,11796,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,No information,Other,2,29,0,65,1,1,3,0,5,0,8,3,2
310,24785,city_103,0.92,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,33,0,103,3,1,0,0,5,4,3,4,1
311,6410,city_160,0.92,Prefer not to say,No relevent experience,no_enrollment,Primary School,Other,3,50-99,Pvt Ltd,1,336,0,160,3,1,3,4,4,3,4,5,1
312,25660,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,10,0,21,1,0,3,2,5,16,3,5,4
313,2994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,6,0,103,1,0,3,0,5,8,3,5,1
314,25195,city_21,0.624,Prefer not to say,No relevent experience,Full time course,High School,Other,4,No information,Other,never,48,0,21,3,1,0,1,4,4,8,3,0
315,1897,city_114,0.9259999999999999,Male,No relevent experience,No information,Graduate,Other,7,No information,Other,1,22,0,114,1,1,1,0,4,7,8,3,1
316,33185,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,92,0,136,1,0,3,2,5,10,2,5,2
317,28578,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,178,0,103,3,0,3,2,5,10,3,5,4
318,473,city_37,0.794,Male,No relevent experience,Full time course,Graduate,Other,2,No information,Pvt Ltd,never,178,0,37,1,1,0,0,4,2,8,5,0
319,11683,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,10,No information,Other,1,12,0,114,1,1,0,0,5,10,8,3,1
320,32144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,No information,Other,2,64,0,103,1,0,3,2,5,14,8,3,2
321,4239,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Other,5,No information,Pvt Ltd,never,22,0,103,1,1,3,4,4,5,8,5,0
322,16442,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,7,No information,Other,1,102,0,21,3,0,3,2,5,7,8,3,1
323,18321,city_75,0.9390000000000001,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,18,0,75,3,0,3,0,5,9,0,5,1
324,17156,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,2,0,115,1,0,3,0,5,9,3,5,1
325,18229,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,Other,10,No information,Other,1,18,0,50,1,1,3,1,4,10,8,3,1
